GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Start Page,Company Name,Company NAIC,Class Terms,Subject Terms
2956508576,Why Some Black People Are Souring on Democrats,2024-03-14,Newspapers,"['Blow, Charles M']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.19,['Democratic Party'],['813940'],,"['Presidents', 'Black people', 'Voters']"
2956508588,Abbas Plans to Name Insider As Palestinian Prime Minister,2024-03-14,Newspapers,"['Rasgon, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.7,"['Palestinian National Authority', 'European Union', 'Hamas']","['921190', '926110', '928120', '813940']",,"['Presidents', 'Appointments & personnel changes', 'Economic summit conferences', 'Prime ministers', 'Political appointments']"
2956508597,"Israel Allows Supplies Into North Gaza Strip, Raising Hopes for More",2024-03-14,Newspapers,"['Rasgon, Adam', 'Dolder, Lars', 'Kim, Victoria', 'Levenson, Michael']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.6,"['United Nations--UN', 'United Nations World Food Programme', 'Hamas']","['928120', '928120', '813940']",,"['Food programs', 'Humanitarianism', 'International law', 'Palestinian people', 'Trucks', 'Military air strikes']"
2956508600,An Israeli Writer's Essay Creates Furor at Magazine,2024-03-14,Newspapers,"['Tracy, Marc']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,C.4,,,,"['Colonialism', 'Magazines', 'Volunteers', 'Palestinian people']"
2956508602,"Raising Stakes, House Passes A TikTok Bill",2024-03-14,Newspapers,"['Maheshwari, Sapna', 'Mccabe, David', 'Karni, Annie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,"['TikTok Inc', 'Bytedance Ltd', 'House of Representatives']","['518210', '513210', '518210', '921120']",,"['Bans', 'Bipartisanship', 'National security', 'Legislators', 'Social networks', 'Freedom of speech', 'Presidents', 'Legislation', 'First Amendment-US', 'State court decisions', 'Software']"
2956508620,Red Carpet Looks That Made the Scene At the Oscars,2024-03-14,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,D.7,,,,"['Luggage', 'Actors']"
2956508626,Ramadan's Start Brings 'No Joy' in West Bank,2024-03-14,Newspapers,"['Yazbek, Hiba']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.7,['Hamas'],['813940'],,"['Violence', 'Meals', 'Palestinian people', 'Ramadan']"
2956508628,"Biden and Trump Clinch Nominations, Setting Long-Anticipated Battle",2024-03-14,Newspapers,"['Gold, Michael', 'Nehamas, Nicholas']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.15,,,,"['Primaries & caucuses', 'Nominations', 'Election results', 'Presidential elections', 'Voters', 'Trials']"
2956509370,"Israel's religious right has big plans for Gaza; 'Occupying, deporting and settling': War is energizing believers in a divine right to land.",2024-03-14,Newspapers,"['Linthicum, Kate']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,A.1,['Hamas'],['813940'],,"['Politics', 'Land settlement', 'Religious right', 'Palestinian people', 'Clergy', 'War', 'Jewish people', 'Religion', 'Zionism', 'Military strategy', 'Prime ministers', 'Religious orthodoxy', 'Military personnel', 'Spirituality', 'Armed forces', 'Truces & cease fires']"
2956517881,Biden's Middle East Is a Fantasy World,2024-03-14,Newspapers,"['Segal, Amit']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.15,"['Palestinian National Authority', 'Hamas']","['921190', '813940']",['Executive Offices'],"['Jewish people', 'Presidents', 'Prime ministers', 'Palestinian people']"
2956521365,World-Wide,2024-03-14,Newspapers,,10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,,,,['Alternative minimum tax']
2956654570,"World News: Truck Deliveries Key to Preventing Famine --- Airdrops offer relief, but large-scale ground distribution is needed, say aid organizations",2024-03-14,Newspapers,"['Kalin, Stephen']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.7,"['United Nations--UN', 'Hamas']","['928120', '813940']",['International Affairs'],"['Pilot projects', 'Humanitarianism', 'Palestinian people', 'Altitude', 'Truces & cease fires', 'Food supply', 'Distribution']"
2956654579,"World News: New Route For Aid Trucks Opens in Gaza --- Israel allows six vehicles carrying food for 25,000 people to enter the north strip",2024-03-14,Newspapers,"['Abdel-Baqui, Omar', 'Stancati, Margherita']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.6,['Hamas'],['813940'],,"['Famine', 'Pilot projects', 'Displaced persons', 'Malnutrition', 'Pharmacists', 'Humanitarianism', 'Food supply', 'Humanitarian aid', 'Distribution']"
2956654589,"House Passes Measure to Ban TikTok in U.S. --- Bill draws bipartisan support and heads to the Senate, where its fate is uncertain",2024-03-14,Newspapers,"['Andrews, Natalie', 'Peterson, Kristina']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,"['TikTok Inc', 'Bytedance Ltd', 'House of Representatives', 'Senate-US']","['518210', '513210', '518210', '921120', '921120']",['Legislative Bodies'],"['Bans', 'Legislation', 'Bipartisanship', 'Legislators', 'Lobbying', 'Divestments', 'Congressional committees', 'Software', 'Social networks']"
2956654601,World News: Shortage of Cash Compounds Devastation in Enclave,2024-03-14,Newspapers,"['Abdel-Baqui, Omar', 'Ayyoub, Abeer']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.6,,,,"['War', 'Displaced persons', 'Muslims', 'Truces & cease fires', 'Economic impact', 'Cash', 'Price increases', 'Economic conditions']"
2956654607,U.S. News: Tech Tools Speed Up Hunt for Bad Science,2024-03-14,Newspapers,"['Subbaraman, Nidhi']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.3,['Harvard Medical School'],['611310'],,"['Software', 'Journals', 'Medical research', 'Medical imaging']"
2956919085,"Schumer Urges New Leadership in Israel, Calling Netanyahu an Obstacle to Peace",2024-03-14,Newspapers,"['Karni, Annie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,"['New York Times Co', 'Hamas', 'Senate-US']","['513110', '516110', '516120', '813940', '921120']",,"['Political activism', 'Peace', 'Political leadership', 'Political parties', 'Press conferences', 'Antisemitism', 'Jewish people', 'Democracy', 'Prime ministers']"
2956919088,"A Corvette, Swimsuit Shots and a Trip to Mongolia: Biden Offers a Selfie Tour of His Life",2024-03-14,Newspapers,"['Baker, Peter']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,,,,"['Architecture', 'Presidents', 'Law schools']"
2956919090,"Dozens of Artists, 3 Critics: Who’s Afraid of the Whitney Biennial 2024?",2024-03-14,Newspapers,"['Farago, Jason', 'Diehl, Travis', 'Schwendener, Martha']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,['Whitney Museum of American Art-New York City NY'],['712110'],,"['Artists', 'Art', 'Athletic drafts & trades', 'Culture', 'Colonialism', 'Actors', 'Audiences', 'Political dissent', 'Museums']"
2956919092,Pro-Israel Lobby Faces Challenges Amid War in Gaza Strip and Shifting Politics,2024-03-14,Newspapers,"['Kelly, Kate', 'Vogel, Kenneth P']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,"['New York Times Co', 'American Israel Public Affairs Committee', 'Democratic Party', 'Hamas', 'Congress-US']","['513110', '516110', '516120', '813940', '813940', '813940', '921120']",,"['Political parties', 'Political action committees--PAC', 'Scandals', 'Democracy']"
2956952979,A group of savvy activists is challenging Biden on Gaza,2024-03-15,Newspapers,"['Bacon, Perry, Jr']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.19,,,,"['Primaries & caucuses', 'Presidents', 'Activists', 'Voters', 'Political leadership', 'Genocide', 'Truces & cease fires', 'Political activism', 'International relations-US', 'Military strategy']"
2956953017,U.S. imposes sanctions on West Bank settler outposts,2024-03-15,Newspapers,"['Taylor, Adam', 'Rubin, Shira']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.14,['United Nations--UN'],['928120'],,"['Violence', 'Humanitarianism', 'Land settlement', 'Sanctions', 'Palestinian people', 'Truces & cease fires']"
2956953034,Crisis reflects Israel's fissures,2024-03-15,Newspapers,"['Rubin, Shira', 'Abutaleb, Yasmeen']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,"['National Security Council', 'Hamas']","['928110', '813940']",,"['Humanitarian aid', 'Food', 'Law enforcement', 'National security', 'Humanitarianism', 'Hunger', 'War', 'Famine', 'Speaking', 'Malnutrition', 'Truces & cease fires', 'Postwar reconstruction', 'International relations-US']"
2956953038,Schumer calls for 'new election' in Israel in scathing speech on Netanyahu,2024-03-15,Newspapers,"['Goodwin, Liz']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.12,"['Hamas', 'Senate-US']","['813940', '921120']",,"['Humanitarian aid', 'Humanitarianism', 'Diplomatic & consular services', 'Palestinian people', 'War', 'Leadership', 'Prime ministers', 'Truces & cease fires', 'Elections', 'International relations-US']"
2956989029,Biden Talked The Ears Off Interrogators,2024-03-15,Newspapers,"['Baker, Peter']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,,,,"['Architecture', 'Presidents', 'Law schools', 'Special counsels', 'Interviews']"
2956989032,Don't Be Fooled by Iran's Hard-Liners,2024-03-15,Newspapers,"['Azizi, Arash']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.18,['Hamas'],['813940'],,"['Diplomatic & consular services', 'Leadership', 'Demonstrations & protests', 'Militia groups', 'Political power', 'Voter behavior', 'Elections']"
2956989037,"Visiting Abortion Clinic, Harris Says Restrictions Are 'Health Care Crisis'",2024-03-15,Newspapers,"['Lerer, Lisa', 'Nehamas, Nicholas']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.16,['Planned Parenthood'],"['621410', '813319']",,"['Primaries & caucuses', 'Womens health', 'Court decisions', 'State of the Union Address', 'Clinics', 'Reproductive health', 'Vice Presidents', 'State elections', 'Legislation', 'Abortion', 'Voters']"
2956989041,Little Expected of Palestine's Prime Minister,2024-03-16,Newspapers,"['Erlanger, Steven', 'Rasgon, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.7,"['Islamic Jihad', 'Palestinian National Authority', 'Hamas']","['813940', '921190', '813940']",,"['Presidents', 'Credibility', 'Prime ministers', 'Palestinian people', 'Political appointments']"
2956989050,Using All Routes Available So That Aid Reaches Gaza,2024-03-15,Newspapers,"['Bigg, Matthew Mpoke']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.7,"['United Nations--UN', 'Hamas', 'World Central Kitchen']","['928120', '813940', '624210']",,"['Humanitarianism', 'Armed forces', 'Food supply', 'Humanitarian aid', 'Distribution']"
2956989061,"Britain Issues a Definition of Extremism, Raising Concerns on Freedom of Speech",2024-03-15,Newspapers,"['Castle, Stephen']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.10,['Hamas'],['813940'],,"['Blacklisting', 'Extremism', 'Islamism', 'Ideology', 'National security', 'Democracy', 'Muslims', 'Funding', 'Political parties', 'Freedom of speech', 'Definitions']"
2956989067,Deadly Strike on a U.N. Facility in Rafah,2024-03-15,Newspapers,"['Patil, Anushka']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.7,"['United Nations--UN', 'Hamas']","['928120', '813940']",,"['Workers', 'Food', 'Humanitarianism', 'International law', 'Bombings', 'Military engagements']"
2956989069,Pro-Israel Lobby Faces Challenges From Both Sides of the Political Aisle,2024-03-15,Newspapers,"['Kelly, Kate', 'Vogel, Kenneth P']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.13,"['Democratic Party', 'Hamas', 'American Israel Public Affairs Committee', 'Congress-US']","['813940', '813940', '813940', '921120']",,"['Political parties', 'Political action committees--PAC', 'Democracy', 'Scandals', 'Lobbyists']"
2956989070,How Political Should Universities Be?,2024-03-15,Newspapers,"['Paul, Pamela']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.18,['Chronicle of Higher Education'],['513120'],,"['College presidents', 'Higher education', 'Social justice', 'Students', 'Congressional investigations', 'Political activism', 'Academic freedom', 'Colleges & universities', 'Funding', 'College campuses']"
2956989077,"In Rafah, Survival Is a Daily Grind: 'Everything Is Difficult'",2024-03-15,Newspapers,"['Shbair, Bilal', 'Hubbard, Ben']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.8,['Hamas'],['813940'],,"['Hospitals', 'Schools', 'Restaurants', 'Displaced persons', 'Palestinian people', 'Food supply', 'Military engagements']"
2956989093,Schumer Voices Harsh Criticism Of Israel Leader,2024-03-15,Newspapers,"['Karni, Annie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,"['Hamas', 'Senate-US']","['813940', '921120']",,"['Political activism', 'Peace', 'Political leadership', 'Political parties', 'Antisemitism', 'Jewish people', 'Democracy', 'Prime ministers', 'International relations-US']"
2957006554,Schumer Calls for Change At Helm Of Israel --- Top U.S. senator urges new elections; some in GOP say it is wrong to interfere,2024-03-15,Newspapers,"['Andrews, Natalie']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,"['Republican Party', 'Hamas', 'Senate-US']","['813940', '813940', '921120']",['Political Organizations'],"['War', 'Military aid', 'Prime ministers', 'Casualties', 'Elections', 'Political parties']"
2957006558,"Rheinmetall Predicts Sales, Margins Will Increase This Year",2024-03-15,Newspapers,"['Orru, Mauro']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,B.5,"['North Atlantic Treaty Organization--NATO', 'Rheinmetall AG']","['928120', '336310', '336992']",,"['Military supplies', 'Profit margins', 'Ammunition', 'Profitability']"
2957006568,Biden's Budget Neglects the Military,2024-03-15,Newspapers,"['Boskin, Michael J', 'Sridhar, Kiran']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.17,"['Hoover Institution on War Revolution & Peace', 'Congress', 'Department of Defense']","['541720', '921120', '928110']","['Executive Offices', 'National Security']","['Cold War', 'Bipartisanship', 'Borrowing', 'Satellite communications', 'National security', 'Defense spending', 'Debt financing', 'Presidents', 'Submarines', 'Budgets', 'Military readiness', 'Armed forces', 'Accountability']"
